date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2017-06-20,1021837049,22263,2602590000,47.22,612935000,17650,122.0867154
2017-06-21,1576181321,23046,2442610000,47.79,640054000,17050,105.5372371
2017-06-22,663750729.4,19846,2465100000,47.71,445323000,13475,90.67450072
2017-06-23,445523059.6,19248,2467280000,47.34,284270000,14500,107.0507527
2017-06-24,303774446.2,17120,2442000000,44.49,321214000,12625,93.1888414
2017-06-25,348801401.4,15210,2300180000,43.92,354372000,13875,91.6872009
2017-06-26,605323041.4,13921,2277350000,41.13,538072000,14425,146.2908175
2017-06-27,1053556822,18325,2127600000,40.54,565265000,13475,228.7865455
2017-06-28,610581821.5,18300,2111870000,42.85,353444000,13425,136.3701334
2017-06-29,420489223.1,16663,2216710000,41.07,300131000,14400,74.64168453
2017-06-30,288118301.6,14441,2124870000,40.35,251184000,15675,58.96455004
2017-07-01,166486076.3,13537,2092370000,38.99,225507000,14925,58.8325882
2017-07-02,303668860.8,12158,2017570000,41.57,315630000,13625,39.77906031
2017-07-03,340239898.8,12775,2149160000,46.43,729938000,13975,36.19363737
2017-07-04,825410738.8,20211,2413260000,55.33,1101750000,13775,108.2668057
2017-07-05,927713008.3,21300,2865630000,53.19,790609000,15325,108.8688851
2017-07-06,1304487100,23349,2758680000,51.13,461149000,15800,107.1589409
2017-07-07,647451360.3,18614,2650900000,46.58,553712000,15875,82.26940124
2017-07-08,756187843.7,18905,2420160000,52.14,604987000,16350,68.59131955
2017-07-09,792138286.7,17701,2717950000,49.58,409244000,14325,52.55051941
2017-07-10,363184620.9,14954,2591230000,46.58,373253000,13800,38.33627445
2017-07-11,565183501.8,17509,2403210000,45.33,400045000,14775,46.06521702
2017-07-12,1375015827,21507,2350960000,48.75,369964000,14375,60.82787682
2017-07-13,1106994734,18109,2531820000,46.33,229105000,13825,57.98028613
2017-07-14,501206553.8,17107,2409670000,42.8,320419000,16000,52.08692915
2017-07-15,449231319.2,18550,2225560000,38.92,327332000,14250,58.94403877
2017-07-16,490663681.9,18670,2024150000,40.91,393366000,14450,48.45466656
2017-07-17,1162301858,19372,2142760000,42.67,355036000,15625,42.17702113
2017-07-18,430159999.5,19151,2218090000,44.3,380816000,16725,61.47306325
2017-07-19,416765472.2,20407,2308550000,40.86,246377000,16100,88.6414303
2017-07-20,418163669.6,19953,2132670000,45.02,354802000,17425,82.6472523
2017-07-21,331770706.5,18309,2347580000,45.76,286020000,15675,147.2854428
2017-07-22,1143314674,23776,2385020000,46.56,132333000,19450,85.24092293
2017-07-23,1679109778,16352,2430320000,44.06,219257000,15725,66.19422695
2017-07-24,259863590.3,17133,2302370000,44.41,158532000,16350,49.15613262
2017-07-25,197631716.2,17043,2319870000,42.24,206307000,14575,53.50524923
2017-07-26,626799450.6,19513,2206000000,42.23,121389000,14075,54.59007832
2017-07-27,416862400,16598,2210020000,42.14,81714000,14525,46.74960426
2017-07-28,632421435.5,16271,2203520000,40.61,137556000,15325,40.65409784
2017-07-29,201429593,18711,2117650000,41.12,109945000,15625,39.62974863
2017-07-30,514199408.5,15458,2150970000,40.42,75746700,15975,40.15129163
2017-07-31,312923693.4,14256,2107540000,43.02,240821000,16350,33.46761682
2017-08-01,307848142.4,18436,2248110000,43.04,203656000,14175,66.71734872
2017-08-02,250074363.4,16693,2251650000,42.13,103557000,14725,74.83701093
2017-08-03,280009042.1,18365,2206190000,42.86,95497600,15125,66.26015318
2017-08-04,514132040.6,18659,2243440000,43.45,114810000,14425,68.23545274
2017-08-05,237879028.8,18595,2275090000,46.86,248320000,15175,72.26255015
2017-08-06,642701869.6,21275,2451490000,45.1,147891000,14425,73.93618251
2017-08-07,506451238.6,18828,2364540000,45.8,106560000,13550,61.99959851
2017-08-08,905407820.2,19102,2403230000,48.63,205565000,14600,74.82421188
2017-08-09,1411995723,21047,2544750000,48.01,253103000,15125,88.4780566
2017-08-10,293677300,20641,2517300000,46.5,121661000,14525,74.15950944
2017-08-11,585337447.3,20216,2431830000,47.1,137644000,14700,69.83854259
2017-08-12,1186365039,25842,2466360000,46.43,142065000,14650,79.32477368
2017-08-13,1029231682,20097,2441760000,45.81,242565000,14350,61.06984992
2017-08-14,2539622249,19976,2403870000,45.8,114402000,15625,51.87656792
2017-08-15,1753238164,20104,2403520000,43.31,206081000,13925,85.03671257
2017-08-16,303298219.5,21660,2275660000,44.15,120765000,13675,99.53130708
2017-08-17,182086669.1,20056,2318000000,43.91,104020000,13150,84.94172057
2017-08-18,152932573.5,19879,2304770000,47.28,293350000,13975,74.84280012
2017-08-19,361878463.2,22554,2471190000,45.48,155404000,14025,83.57480813
2017-08-20,163009562.1,19537,2383680000,46.23,138850000,13650,68.28600734
2017-08-21,138065086.7,16429,2427130000,47.94,207172000,15175,44.46072792
2017-08-22,239035857.1,20001,2517440000,46.73,163104000,14675,76.87571584
2017-08-23,254924878.2,18246,2456090000,53.25,447188000,16225,65.8983309
2017-08-24,387009319.1,26066,2778190000,50.19,391342000,15325,108.8071107
2017-08-25,615079762.5,26375,2639490000,51.18,157619000,15475,101.2358621
2017-08-26,289240339.8,20531,2692560000,51.75,126024000,15775,70.34294316
2017-08-27,240981462.5,18880,2726990000,61.16,890546000,15450,57.69399216
2017-08-28,738507248.5,28107,3231200000,62.36,556637000,17150,65.53794887
2017-08-29,581507940.3,26564,3286610000,63.17,294799000,17675,68.92313876
2017-08-30,477876484.5,26515,3328240000,64.17,240309000,17575,72.13628897
2017-08-31,432488867.7,24919,3381750000,71.06,633147000,17525,59.69250745
2017-09-01,810171803.3,30563,3735870000,86.04,1551740000,15075,54.92182685
2017-09-02,1940407281,44067,4526680000,79.02,1363990000,15500,79.24679717
2017-09-03,904979671.3,32475,4166600000,76.84,675462000,14950,68.39780269
2017-09-04,403607244.2,21931,4049140000,65.21,922041000,14675,56.71553328
2017-09-05,1140602051,32986,3444150000,71.29,1016090000,13025,100.1070367
2017-09-06,759151483.5,30852,3789670000,80.11,830718000,14800,97.08176973
2017-09-07,960653512.1,29107,4218690000,78.48,526829000,16425,85.65487108
2017-09-08,353907931.8,25690,4144630000,67.79,930673000,15575,53.50008208
2017-09-09,752537075.1,28624,3551950000,66.01,467895000,16725,56.25140801
2017-09-10,641769650.5,22738,3478400000,61.61,529848000,14500,64.39343944
2017-09-11,878933678.9,23481,3259510000,66.04,412076000,13175,80.38322455
2017-09-12,486510587.4,22840,3503300000,64.23,481218000,14925,52.8084908
2017-09-13,466007548,24390,3402820000,61.73,501522000,14225,50.12984294
2017-09-14,193764721,24893,3261960000,41.58,749714000,14475,55.39130381
2017-09-15,779280674.1,34548,2206520000,48.21,1554340000,15525,73.9338568
2017-09-16,1809465936,43144,2548580000,48.26,562278000,14975,116.1409878
2017-09-17,1180024950,27542,2554450000,48.49,245262000,15350,118.0491681
2017-09-18,770531906.9,22012,2571070000,55.53,408675000,15175,66.66826305
2017-09-19,1370516390,29051,2950880000,52.84,286583000,15125,89.67652098
2017-09-20,824407695,25992,2795880000,51.73,160252000,13675,58.81646328
2017-09-21,1419156489,24168,2739370000,46.61,229363000,15700,54.0230034
2017-09-22,1227324232,25888,2474380000,48.09,218134000,15125,45.91241542
2017-09-23,1032352512,22860,2554900000,49.27,142073000,15075,39.39147712
2017-09-24,696884004.6,18540,2613620000,47.62,82147100,14875,32.92954608
2017-09-25,375342239.2,16531,2527830000,51.58,208641000,15300,32.13520131
2017-09-26,539631648.9,21181,2744540000,51.55,173663000,14825,48.96080563
2017-09-27,497506614.4,21480,2739380000,56.28,220363000,14875,45.88980176
2017-09-28,617368780.9,21831,2986370000,54.09,202009000,13350,44.85236868
2017-09-29,1021168924,22614,2875460000,52.62,186560000,15250,46.14757978
2017-09-30,411408243.2,20473,2797460000,55.14,131446000,15125,39.59376985
2017-10-01,649243243.6,18333,2931740000,54.54,100183000,15750,36.93322947
2017-10-02,429975896.9,17501,2901270000,53.38,95474600,15725,31.46515158
2017-10-03,397925438,20685,2840540000,52.35,88516100,14750,32.3544002
2017-10-04,523717550.1,19392,2782460000,51.4,77473400,14700,29.12156973
2017-10-05,371970977.2,18975,2736260000,51.67,69594400,15275,27.60914064
2017-10-06,240930337.2,19455,2749460000,52.12,59355900,13725,27.03660608
2017-10-07,160283600.1,20561,2776920000,52.58,51786200,14575,27.67239589
2017-10-08,129217698.1,18558,2796640000,53.14,100841000,14400,26.36576941
2017-10-09,227059213.2,19846,2828800000,50.16,152366000,14775,28.63091355
2017-10-10,422416428.2,23158,2673460000,50.72,90415500,14175,33.09726436
2017-10-11,303635218.5,21902,2706060000,50.89,57390100,13100,30.61008255
2017-10-12,243938565,20247,2713870000,60.11,341369000,13650,27.4349881
2017-10-13,547326903.3,28669,3230160000,59.43,357124000,13825,45.78326481
2017-10-14,546587723.1,31319,3169870000,63.95,313106000,14400,50.05892393
2017-10-15,387470213.1,24482,3422800000,65.47,453940000,15850,35.69351809
2017-10-16,364982057.9,23927,3508860000,64.62,200428000,16750,38.79400189
2017-10-17,235460420.2,27154,3454040000,59.48,205363000,15100,38.92082551
2017-10-18,293845864.9,27196,3183230000,60.73,283869000,14025,40.45442159
2017-10-19,316717930.9,26667,3250090000,59.74,160943000,14850,38.66474765
2017-10-20,237465889.1,25230,3196870000,60.33,150542000,14225,35.92169129
2017-10-21,214031364.3,25409,3224150000,58.2,139503000,14425,34.1227325
2017-10-22,256415312.4,24063,3116350000,56.81,96781400,14475,36.34813825
2017-10-23,197570709,21477,3036830000,54.92,177315000,13475,31.91684441
2017-10-24,344729905.2,29762,2940790000,55.96,199789000,15300,46.94730982
2017-10-25,296189388.9,30002,2994670000,56.49,114510000,14175,46.10254916
2017-10-26,235059243.4,25209,3023150000,55.74,81104700,14325,37.41289924
2017-10-27,211631631,25724,2981330000,55.33,78923100,13925,39.38809325
2017-10-28,169960758.8,25536,2966700000,54.69,71063200,14850,39.80518514
2017-10-29,159533769.3,21768,2929280000,57.11,138340000,15700,36.19371105
2017-10-30,1402262585,22828,3046410000,56.39,129287000,14825,37.10037835
2017-10-31,2027642204,25684,3021830000,55.75,99381100,15675,37.43177049
2017-11-01,1858878554,21538,2989140000,53.18,112759000,14025,34.96273079
2017-11-02,2188394962,24157,2872910000,54.74,221077000,14125,39.54419986
2017-11-03,2165546832,27529,2928260000,56.18,150030000,12650,41.8517525
2017-11-04,2240187027,24524,3016940000,55.04,83633100,14425,36.45480241
2017-11-05,1640571240,19249,2953940000,54.75,84302000,16075,27.12560016
2017-11-06,1644557685,18545,2940380000,55.17,133918000,13400,28.61303684
2017-11-07,2103584792,20785,2953400000,61.3,402670000,13825,31.47888806
2017-11-08,2511374814,27637,3283270000,62.57,349454000,14300,42.80430402
2017-11-09,2068745496,27657,3358100000,64.27,279653000,13925,45.77001587
2017-11-10,2219168464,29077,3463640000,59.26,291596000,14550,48.80777839
2017-11-11,1953258227,29698,3191150000,62.3,272494000,16350,45.12791659
2017-11-12,1685225276,25978,3351310000,59.01,322820000,15600,37.60502618
2017-11-13,2009914596,34159,3183830000,61.4,237478000,17875,53.94125596
2017-11-14,1415778050,26605,3317410000,62.68,174111000,13675,40.20224991
2017-11-15,1611970115,24375,3379200000,63.82,194636000,13700,51.91419221
2017-11-16,1432431211,26290,3435690000,71.06,418129000,13075,68.15521318
2017-11-17,1756095039,30400,3794080000,67.57,350505000,12875.78125,44.39201517
2017-11-18,1521640059,31024,3631120000,69.64,174063000,13750,46.86626874
2017-11-19,1266819698,24365,3745710000,71.59,243057000,15825,40.35430032
2017-11-20,1219741390,23815,3849390000,72.25,188976000,17400,52.15126362
2017-11-21,1215630316,29536,3892860000,70.03,231665000,16875,42.37144568
2017-11-22,1281542251,29760,3785260000,71.89,157890000,14600,44.01702834
2017-11-23,1004335221,28407,3882950000,73.22,315247000,13850,45.72424285
2017-11-24,1118222380,30623,3946910000,77.97,287392000,13750,47.255289
2017-11-25,1272285030,28816,4205220000,88.82,487897000,14050,48.30548355
2017-11-26,1351397792,33856,4801830000,85.93,357457000,13725,78.94349435
2017-11-27,1391320574,33004,4638580000,91.6,429591000,16175,57.42409661
2017-11-28,1643176114,40417,4955290000,96.03,388931000,17775,66.40327725
2017-11-29,1462792899,43480,5188580000,85.57,786820000,16750,66.82391743
2017-11-30,1636324544,55781,4662340000,88.33,481948000,17450,79.16421708
2017-12-01,1585610470,42914,4758600000,99,561343000,14700,61.60009202
2017-12-02,1281697498,40679,5351330000,100.28,402554000,12900,68.48558077
2017-12-03,1149114644,38855,5420380000,101.26,364022000,12275,64.95625292
2017-12-04,1175676409,39697,5486740000,104.24,331151000,14025,64.294623
2017-12-05,1417386011,45698,5644390000,102.4,328726000,16700,98.7547843
2017-12-06,1622106919,53733,5548860000,100.35,547512000,17825,143.3921609
2017-12-07,1375724986,68780,5415710000,98.29,645691000,19075,145.8031427
2017-12-08,1559470107,64009,5327910000,124.85,1515560000,19425,97.42084821
2017-12-09,3109348650,70853,6910360000,155.24,2436540000,22825,130.623676
