rank,name,last_updated,24h_volume_usd,market_cap_usd,pct_change_1h,pct_change_24h,pct_change_7d,price_usd,total_supply,available_supply
795,Marijuanacoin,1507385655,193,39930,0.09,-4.6,-21.31,0.03,1297231,1297231
795,Marijuanacoin,1507385956,193,39880,-0.07,-5.18,-21.34,0.03,1297283,1297283
795,ARbit,1507386247,6,39690,0.02,-6.69,2.94,5.36E-03,7401385,7401385
795,Philosopher Stones,1507386541,4,38556,0.03,0,-4.91,0.01,2429219,2429219
795,Philosopher Stones,1507386841,4,38580,0.06,0,-5.29,0.01,2429219,2429219
795,Philosopher Stones,1507387142,4,38620,0.15,0,-5.77,0.01,2429219,2429219
795,ARbit,1507387447,6,39696,-0.04,-5.45,2.9,5.36E-03,7401465,7401465
795,ARbit,1507387747,6,39682,-0.08,-5.19,2.86,5.36E-03,7401465,7401465
795,ARbit,1507388049,6,39677,-0.11,-5.22,2.82,5.36E-03,7401465,7401465
795,ARbit,1507388348,6,39598,-0.32,-5.41,2.61,5.35E-03,7401570,7401570
796,ARbit,1507385347,6,39713,0.22,-7.54,3.03,5.37E-03,7401305,7401305
796,ARbit,1507385660,6,39702,0.12,-6.96,2.99,5.36E-03,7401305,7401305
796,ARbit,1507385960,6,39700,0.05,-6.66,2.96,5.36E-03,7401385,7401385
796,Philosopher Stones,1507386241,4,38550,0.02,0,-4.58,0.01,2429219,2429219
796,Qibuck Asset,1507386557,2,38443,0.94,0,0,0.02,2000000,1642679
796,Qibuck Asset,1507386857,2,38364,0.73,0,0,0.02,2000000,1642679
796,Qibuck Asset,1507387159,2,38387,0.75,0,0,0.02,2000000,1642679
796,Qibuck Asset,1507387458,2,38864,1.97,0,0,0.02,2000000,1642679
796,Qibuck Asset,1507387758,2,38719,1.59,0,0,0.02,2000000,1642679
796,Qibuck Asset,1507388058,2,38805,1.53,0,0,0.02,2000000,1642679
796,Qibuck Asset,1507388359,2,38798,1.3,0,0,0.02,2000000,1642679
797,Qibuck Asset,1507385358,2,38563,1.57,0,0,0.02,2000000,1642679
797,Philosopher Stones,1507385641,4,38562,0.18,0,-3.97,0.01,2429219,2429219
797,Philosopher Stones,1507385942,4,38560,0.05,0,-4.55,0.01,2429219,2429219
797,Qibuck Asset,1507386258,2,38543,1.25,0,0,0.02,2000000,1642679
797,Gold Pressed Latinum,1507386557,28,38257,0.03,-0.77,-6.93,0.15,240972,240972
797,Gold Pressed Latinum,1507386857,28,38281,0.06,-0.7,-6.87,0.15,240972,240972
797,Gold Pressed Latinum,1507387158,28,38321,0.15,-0.6,-6.78,0.15,240977,240977
797,Philosopher Stones,1507387442,4,38556,-0.04,0,-6.26,0.01,2429219,2429219
797,Philosopher Stones,1507387741,4,38542,-0.07,0,-6.38,0.01,2429219,2429219
797,Philosopher Stones,1507388041,4,38537,-0.09,0,-6.72,0.01,2429219,2429219
797,Philosopher Stones,1507388341,4,38460,-0.3,0,-7.22,0.01,2429219,2429219
798,Philosopher Stones,1507385641,4,38562,0.18,0,-3.97,0.01,2429219,2429219
798,Qibuck Asset,1507385659,2,38431,1.04,0,0,0.02,2000000,1642679
798,Qibuck Asset,1507385959,2,38545,1.31,0,0,0.02,2000000,1642679
798,Gold Pressed Latinum,1507386257,28,38251,0.02,-0.8,-6.94,0.15,240972,240972
798,BenjiRolls,1507386554,86,38231,0.14,3.65,-22.73,1.89E-03,20225595,20225595
798,BenjiRolls,1507386854,86,38253,0.14,3.72,-22.84,1.89E-03,20225595,20225595
798,BenjiRolls,1507387154,86,38293,0.24,3.83,-22.9,1.89E-03,20225595,20225595
798,Gold Pressed Latinum,1507387458,28,38257,-0.04,-0.77,-6.94,0.15,240977,240977
798,Gold Pressed Latinum,1507387758,28,38244,-0.07,-0.81,-6.97,0.15,240977,240977
798,BenjiRolls,1507388054,76,38253,0.02,3.7,-23.4,1.89E-03,20225595,20225595
798,BenjiRolls,1507388355,76,38180,-0.19,3.49,-23.73,1.89E-03,20225595,20225595
799,Gold Pressed Latinum,1507385358,28,38273,0.29,-0.77,-6.89,0.15,240967,240967
799,Gold Pressed Latinum,1507385658,28,38263,0.12,-0.79,-6.91,0.15,240967,240967
799,Gold Pressed Latinum,1507385958,28,38261,0.1,-0.78,-6.91,0.15,240972,240972
799,BenjiRolls,1507386254,86,38225,0.15,3.62,-22.6,1.89E-03,20225595,20225595
799,Coinonat,1507386556,195,38030,0.72,-1.2,-7.6,4.41E-03,10123200,8623200
799,Coinonat,1507386856,196,38051,0.64,-1.09,-7.57,4.41E-03,10123200,8623200
799,Coinonat,1507387157,196,38091,0.58,-0.93,-7.5,4.42E-03,10123200,8623200
799,BenjiRolls,1507387455,86,38232,-0.03,3.65,-23.17,1.89E-03,20225595,20225595
799,BenjiRolls,1507387755,85,38217,-0.06,3.61,-23.37,1.89E-03,20225595,20225595
799,Gold Pressed Latinum,1507388058,28,38239,-0.11,-0.83,-6.98,0.15,240977,240977
799,Gold Pressed Latinum,1507388358,28,38163,-0.31,-1.04,-7.17,0.15,240981,240981
800,BenjiRolls,1507385355,86,38246,0.39,3.65,-22.15,1.89E-03,20225545,20225545
800,BenjiRolls,1507385655,86,38237,0.34,3.63,-22.28,1.89E-03,20225545,20225545
800,BenjiRolls,1507385955,86,38235,0.25,3.63,-22.47,1.89E-03,20225595,20225595
800,Coinonat,1507386257,195,38024,0.71,-1.27,-7.6,4.41E-03,10123200,8623200
800,TajCoin,1507386563,300,37978,0.03,22.17,14.27,5.17E-03,7347799,7347799
800,TajCoin,1507386851,300,38001,0.09,21.92,14.34,5.17E-03,7347799,7347799
800,TajCoin,1507387152,301,38041,0.16,20.99,14.4,5.18E-03,7347898,7347898
800,Coinonat,1507387458,198,38016,0.25,-1.03,-7.72,4.41E-03,10123200,8623200
800,Coinonat,1507387757,194,38028,0.28,-1.02,-7.7,4.41E-03,10123200,8623200
800,Coinonat,1507388057,193,38022,0.01,-0.99,-7.75,4.41E-03,10123200,8623200
800,Coinonat,1507388358,180,38031,-0.09,-0.92,-7.76,4.41E-03,10123200,8623200
801,Coinonat,1507385357,195,38046,0.98,-1.39,-7.48,4.41E-03,10123200,8623200
801,Coinonat,1507385658,195,38036,0.81,-1.36,-7.54,4.41E-03,10123200,8623200
801,Coinonat,1507385958,195,38034,0.79,-1.31,-7.56,4.41E-03,10123200,8623200
801,TajCoin,1507386253,300,37972,0.03,23.2,14.32,5.17E-03,7347799,7347799
801,Money,1507386548,84,37799,-10.07,-5.38,-21.77,8.24E-04,45887218,45887218
801,Money,1507386848,84,37815,-9.24,-5.35,-21.74,8.24E-04,45887218,45887218
801,Money,1507387148,84,37849,-8.69,-5.27,-21.66,8.25E-04,45887218,45887218
801,Money,1507387448,84,37812,-8.43,-5.38,-21.74,8.24E-04,45887218,45887218
801,Money,1507387762,82,37837,-7.78,-5.56,-21.68,8.25E-04,45887218,45887218
801,Money,1507388048,81,37818,-7.47,-5.61,-21.72,8.24E-04,45887218,45887218
801,Money,1507388349,81,37803,-7.16,-5.76,-21.75,8.24E-04,45887218,45887218
802,TajCoin,1507385652,300,37984,4.19,26.31,14.56,5.17E-03,7347799,7347799
802,TajCoin,1507385955,300,37981,2.35,24.04,14.42,5.17E-03,7347799,7347799
802,Money,1507386260,84,37789,-10.1,-5.41,-21.79,8.24E-04,45887218,45887218
802,MindCoin,1507386548,224,37749,0.04,-4.67,-14.79,3.01E-03,12546625,12546625
802,MindCoin,1507386850,224,37772,0.1,-4.6,-14.75,3.01E-03,12546625,12546625
802,MindCoin,1507387149,225,37811,0.15,-4.5,-14.67,3.01E-03,12546625,12546625
802,MindCoin,1507387449,224,37748,-0.04,-4.67,-14.82,3.01E-03,12546625,12546625
802,MindCoin,1507387749,224,37735,-0.08,-4.71,-14.86,3.01E-03,12546625,12546625
802,MindCoin,1507388051,224,37730,-0.11,-4.74,-14.88,3.01E-03,12546625,12546625
802,MindCoin,1507388353,224,37655,-0.31,-4.93,-15.06,3.00E-03,12546625,12546625
803,MindCoin,1507385649,224,37755,0.12,-4.69,-14.75,3.01E-03,12546625,12546625
803,MindCoin,1507385953,224,37753,0.05,-4.67,-14.77,3.01E-03,12546625,12546625
803,MindCoin,1507386249,224,37743,0.02,-4.7,-14.79,3.01E-03,12546625,12546625
803,Pulse,1507386549,0,37410,0.03,21.8,1.15,2.62E-03,14298972,14298972
803,Pulse,1507386850,0,37432,0.07,21.89,1.2,2.62E-03,14298972,14298972
803,Pulse,1507387149,0,37472,0.15,22.02,1.52,2.62E-03,14298972,14298972
803,Pulse,1507387450,0,37409,-0.04,21.8,1.56,2.62E-03,14298972,14298972
803,Pulse,1507387749,0,37396,-0.07,21.76,1.74,2.62E-03,14298972,14298972
803,Pulse,1507388050,0,37391,-0.11,21.73,1.94,2.61E-03,14298972,14298972
803,Pulse,1507388350,0,37316,-0.31,21.48,1.95,2.61E-03,14298972,14298972
804,Pulse,1507385650,0,37416,0.12,21.78,1.21,2.62E-03,14298972,14298972
804,Pulse,1507385949,0,37413,0.1,21.8,1.2,2.62E-03,14298972,14298972
804,Pulse,1507386249,0,37404,0.02,21.77,1.15,2.62E-03,14298972,14298972
804,JobsCoin,1507386552,26,36983,0.03,-19.53,18.11,3.49E-04,200019300,106019270
804,JobsCoin,1507386853,26,37005,0.1,-19.01,17.46,3.49E-04,200019300,106019270
804,JobsCoin,1507387157,26,37044,0.15,-18.06,17.1,3.49E-04,200019300,106019270
804,JobsCoin,1507387453,26,36982,-0.04,-18.14,16.65,3.49E-04,200019300,106019270
804,JobsCoin,1507387753,26,36970,-0.08,-17.7,15.78,3.49E-04,200019300,106019270
804,JobsCoin,1507388053,26,36965,-0.11,-17.25,14.71,3.49E-04,200019300,106019270
804,JobsCoin,1507388354,26,36891,-0.31,-16.45,13.68,3.48E-04,200019300,106019270
805,JobsCoin,1507385353,26,36999,0.29,-20.41,20.67,3.49E-04,200019300,106019270
805,JobsCoin,1507385653,26,36989,0.18,-20.21,20,3.49E-04,200019300,106019270
805,JobsCoin,1507385953,26,36987,0.1,-19.98,19.14,3.49E-04,200019300,106019270
805,JobsCoin,1507386254,26,36977,0.02,-19.57,18.71,3.49E-04,200019300,106019270
805,Zayedcoin,1507386552,73,36482,0.03,-0.32,9.43,5.84E-03,6243840,6243840
805,Zayedcoin,1507386852,73,36505,0.06,-0.15,9.49,5.85E-03,6243840,6243840
805,Zayedcoin,1507387154,73,36543,0.15,0.16,9.59,5.85E-03,6243840,6243840
805,Zayedcoin,1507387453,73,36482,-0.02,0.08,9.39,5.84E-03,6243840,6243840
805,Zayedcoin,1507387753,73,36469,-0.08,0.06,9.34,5.84E-03,6243840,6243840
805,Zayedcoin,1507388055,73,36464,-0.11,0.24,9.31,5.84E-03,6243840,6243840
805,Zayedcoin,1507388353,73,36392,-0.32,0.12,9.09,5.83E-03,6243840,6243840
806,Zayedcoin,1507385352,73,36498,0.32,-0.52,9.52,5.85E-03,6243840,6243840
806,Zayedcoin,1507385663,73,36488,0.12,-0.53,9.47,5.84E-03,6243840,6243840
806,Zayedcoin,1507385953,73,36486,0.1,-0.44,9.47,5.84E-03,6243840,6243840
806,Zayedcoin,1507386253,73,36477,0.02,-0.45,9.43,5.84E-03,6243840,6243840
806,FlavorCoin,1507386549,1,36450,0.02,-0.77,11.88,1.74E-03,20898106,20898106
806,FlavorCoin,1507386848,1,36472,0.06,-0.7,11.92,1.75E-03,20898106,20898106
806,FlavorCoin,1507387149,1,36510,0.18,-0.58,12.02,1.75E-03,20898106,20898106
806,FlavorCoin,1507387450,1,36449,-0.03,-0.72,11.82,1.74E-03,20898106,20898106
806,FlavorCoin,1507387749,1,36437,-0.07,-0.74,11.76,1.74E-03,20898106,20898106
806,FlavorCoin,1507388049,1,36431,-0.09,-0.75,11.74,1.74E-03,20898106,20898106
806,FlavorCoin,1507388349,1,36359,-0.31,-0.95,11.51,1.74E-03,20898106,20898106
807,FlavorCoin,1507385651,1,36455,0.12,-0.73,11.94,1.74E-03,20898106,20898106
807,FlavorCoin,1507385950,1,36453,0.1,-0.76,11.93,1.74E-03,20898106,20898106
807,FlavorCoin,1507386249,1,36444,0.02,-0.79,11.89,1.74E-03,20898106,20898106
807,BiosCrypto,1507386547,14,36316,0.03,-5.26,-18.74,1.74E-03,20821709,20821709
807,BiosCrypto,1507386847,14,36338,0.06,-5.2,-18.65,1.75E-03,20821709,20821709
807,BiosCrypto,1507387166,14,36377,0.15,-5.1,-18.63,1.75E-03,20821709,20821709
807,BiosCrypto,1507387463,14,36316,-0.04,-5.27,-18.8,1.74E-03,20821709,20821709
807,BiosCrypto,1507387748,14,36303,-0.08,-5.3,-18.86,1.74E-03,20821709,20821709
807,BiosCrypto,1507388047,14,36298,-0.09,-5.32,-18.87,1.74E-03,20821709,20821709
807,BiosCrypto,1507388348,13,36226,-0.31,-5.52,-19.09,1.74E-03,20821709,20821709
808,BiosCrypto,1507385347,14,36332,0.32,-5.26,-18.85,1.74E-03,20821709,20821709
808,BiosCrypto,1507385663,14,36322,0.12,-5.26,-18.8,1.74E-03,20821709,20821709
808,BiosCrypto,1507385947,14,36320,0.1,-5.27,-18.8,1.74E-03,20821709,20821709
808,BiosCrypto,1507386247,14,36311,0.02,-5.29,-18.79,1.74E-03,20821709,20821709
808,Braincoin,1507386549,134,35980,0.04,-20.23,-56.88,3.71E-03,9707541,9707541
808,Braincoin,1507386861,134,36001,0.07,-20.18,-56.87,3.71E-03,9707541,9707541
808,Braincoin,1507387150,134,36039,0.18,-20.09,-56.82,3.71E-03,9707541,9707541
808,Braincoin,1507387450,134,35979,-0.02,-20.23,-56.9,3.71E-03,9707541,9707541
808,Braincoin,1507387751,134,35967,-0.08,-20.27,-56.93,3.71E-03,9707541,9707541
808,Braincoin,1507388051,134,35962,-0.11,-20.28,-56.94,3.70E-03,9707541,9707541
808,Braincoin,1507388364,134,35890,-0.31,-20.45,-57.02,3.70E-03,9707541,9707541
809,Braincoin,1507385651,134,35984,0.18,-20.25,-56.87,3.71E-03,9707112,9707112
809,Braincoin,1507385950,134,35983,0.1,-20.24,-56.87,3.71E-03,9707541,9707541
809,Braincoin,1507386250,134,35974,0.02,-20.25,-56.89,3.71E-03,9707541,9707541
809,Crypto,1507386546,353,35977,0.04,-30.13,5.85,3.14E-03,11459382,11459382
809,Crypto,1507386848,353,35999,0.1,-30.2,5.12,3.14E-03,11459382,11459382
809,Crypto,1507387146,353,36037,0.15,-30.23,5.23,3.14E-03,11459555,11459555
809,Crypto,1507387462,353,35977,-0.04,-30.58,4.28,3.14E-03,11459555,11459555
809,Crypto,1507387747,352,35964,-0.07,-30.64,4.24,3.14E-03,11459555,11459555
809,Crypto,1507388047,352,35959,-0.09,-30.73,3.78,3.14E-03,11459555,11459555
809,Crypto,1507388363,352,35888,-0.31,-31.1,2.88,3.13E-03,11459741,11459741
810,Crypto,1507385647,494,35982,0.19,-29.85,7.05,3.14E-03,11459182,11459182
810,Crypto,1507385949,353,35980,0.05,-30.01,6.27,3.14E-03,11459382,11459382
810,Crypto,1507386246,352,35971,0.02,-30.03,6.24,3.14E-03,11459382,11459382
810,CHNCoin,1507386541,394,35680,-1,-4.55,-8.74,8.63E-04,186174472,41324471
810,CHNCoin,1507386840,394,35688,-0.87,-4.52,-8.73,8.64E-04,186174472,41324471
810,CHNCoin,1507387141,394,35703,-0.62,-4.42,-8.77,8.64E-04,186175176,41325175
810,CHNCoin,1507387441,394,35680,-0.36,-4.45,-8.87,8.63E-04,186175176,41325175
810,CHNCoin,1507387740,394,35676,-0.2,-4.46,-8.88,8.63E-04,186175176,41325175
810,CHNCoin,1507388041,394,35674,0.45,-4.49,-8.96,8.63E-04,186175176,41325175
810,CHNCoin,1507388341,393,35648,0.31,-4.61,-9.04,8.63E-04,186176056,41326055
811,CHNCoin,1507385640,394,35682,-1.38,-4.61,-8.59,8.63E-04,186173856,41323855
811,CHNCoin,1507385941,394,35681,-1.41,-4.62,-8.66,8.63E-04,186174472,41324471
811,CHNCoin,1507386241,394,35678,-1.22,-4.58,-8.71,8.63E-04,186174472,41324471
811,Destiny,1507386549,9,34744,0.03,23.53,17.79,0.02,1600000,1600000
811,Destiny,1507386849,9,34765,0.07,23.62,17.85,0.02,1600000,1600000
811,Destiny,1507387150,9,34801,0.15,23.75,17.97,0.02,1600000,1600000
811,Destiny,1507387450,9,34743,-0.04,23.53,17.76,0.02,1600000,1600000
811,Destiny,1507387749,9,34731,-0.07,23.49,17.71,0.02,1600000,1600000
811,Destiny,1507388049,9,34726,-0.09,23.46,17.69,0.02,1600000,1600000
811,Destiny,1507388350,9,34657,-0.31,23.2,17.45,0.02,1600000,1600000
812,Destiny,1507385650,9,34749,0.18,23.52,17.85,0.02,1600000,1600000
812,Destiny,1507385949,9,34747,0.11,23.53,17.83,0.02,1600000,1600000
812,Destiny,1507386249,9,34738,0.02,23.5,17.79,0.02,1600000,1600000
812,Artex Coin,1507386551,17,33490,2.27,16.33,-3.82,1.78E-03,268781750,18781750
812,Artex Coin,1507386854,17,33511,2.29,16.45,-3.63,1.78E-03,268781750,18781750
812,Artex Coin,1507387153,17,33546,2.38,16.57,-3.49,1.79E-03,268781750,18781750
812,TajCoin,1507387452,271,34184,-10,7.77,2.67,4.65E-03,7347898,7347898
812,TajCoin,1507387752,268,34178,-10.04,6.81,2.59,4.65E-03,7347898,7347898
812,TajCoin,1507388054,268,34173,-10.07,4.97,2.53,4.65E-03,7347898,7347898
812,TajCoin,1507388353,267,34109,-10.26,3.88,2.27,4.64E-03,7348792,7348792
813,Artex Coin,1507385652,17,33496,2.41,16.27,-4,1.78E-03,268781750,18781750
813,Artex Coin,1507385953,17,33494,2.33,16.29,-3.9,1.78E-03,268781750,18781750
813,Artex Coin,1507386251,17,33485,2.25,16.28,-3.9,1.78E-03,268781750,18781750
813,G3N,1507386547,215,33273,0.04,0,-15.07,4.40E-03,7561891,7561891
813,G3N,1507386849,216,33293,0.06,0,-15.03,4.40E-03,7561891,7561891
813,G3N,1507387148,216,33328,0.15,0,-14.97,4.41E-03,7561891,7561891
813,Artex Coin,1507387453,17,33490,2.19,16.39,-3.59,1.78E-03,268781750,18781750
813,Artex Coin,1507387752,17,33478,1.83,16.35,-3.55,1.78E-03,268781750,18781750
813,Artex Coin,1507388054,17,33474,1.37,16.36,-3.48,1.78E-03,268781750,18781750
813,Artex Coin,1507388353,17,33407,0.79,16.13,-3.63,1.78E-03,268781750,18781750
814,G3N,1507385347,216,33288,0.25,0,-14.99,4.40E-03,7561891,7561891
814,G3N,1507385660,216,33278,0.12,0,-15.03,4.40E-03,7561891,7561891
814,G3N,1507385947,216,33277,0.1,0,-15.04,4.40E-03,7561891,7561891
814,G3N,1507386246,215,33268,0.02,0,-15.07,4.40E-03,7561891,7561891
814,GBCGoldCoin,1507386550,233,32950,0,-35.52,-20.36,2.90E-03,11361817,11361817
814,GBCGoldCoin,1507386848,233,32950,0,-35.52,-20.38,2.90E-03,11361817,11361817
814,GBCGoldCoin,1507387151,233,32950,0,-35.52,-20.73,2.90E-03,11361817,11361817
814,G3N,1507387447,215,33273,-0.02,0,-15.13,4.40E-03,7561891,7561891
814,G3N,1507387747,215,33261,-0.08,0,-15.16,4.40E-03,7561891,7561891
814,G3N,1507388050,215,33257,-0.11,0,-15.19,4.40E-03,7561891,7561891
814,G3N,1507388347,215,33190,-0.31,0,-15.37,4.39E-03,7561891,7561891
815,GBCGoldCoin,1507385363,233,32950,0,-35.52,-19.66,2.90E-03,11361817,11361817
815,GBCGoldCoin,1507385662,233,32950,0,-35.52,-19.84,2.90E-03,11361817,11361817
815,GBCGoldCoin,1507385951,233,32950,0,-35.52,-19.87,2.90E-03,11361817,11361817
815,GBCGoldCoin,1507386248,233,32950,0,-35.52,-20.02,2.90E-03,11361817,11361817
815,SoonCoin,1507386545,5,32049,0.01,-4.2,-10.49,2.57E-03,12462620,12462620
815,SoonCoin,1507386846,5,32068,0.04,-4.11,-10.36,2.57E-03,12462620,12462620
815,SoonCoin,1507387146,5,32102,0.12,-3.96,-10.26,2.58E-03,12462620,12462620
815,GBCGoldCoin,1507387451,233,32950,0,-35.52,-20.91,2.90E-03,11361817,11361817
815,GBCGoldCoin,1507387749,233,32950,0,-35.52,-20.91,2.90E-03,11361817,11361817
815,GBCGoldCoin,1507388048,233,32950,0,-35.52,-21.08,2.90E-03,11361817,11361817
815,GBCGoldCoin,1507388349,233,32950,0,-35.52,-21.41,2.90E-03,11361817,11361817
816,SoonCoin,1507385646,14,32062,0.2,-4.29,-10.56,2.57E-03,12462620,12462620
816,SoonCoin,1507385948,14,32060,0.05,-4.21,-10.49,2.57E-03,12462620,12462620
816,SoonCoin,1507386247,5,32044,0,-4.25,-10.54,2.57E-03,12462620,12462620
816,TAGRcoin,1507386547,4,32037,0.03,0,0,8.28E-04,38669634,38669634
816,TAGRcoin,1507386847,4,32056,0.06,0,0,8.29E-04,38669634,38669634
816,TAGRcoin,1507387147,4,32090,0.15,0,0,8.30E-04,38669634,38669634
816,SoonCoin,1507387446,5,32048,-0.05,-4.1,-10.38,2.57E-03,12462620,12462620
816,SoonCoin,1507387745,5,32038,-0.09,-4.11,-10.37,2.57E-03,12462620,12462620
816,SoonCoin,1507388046,5,32033,-0.12,-4.1,-10.31,2.57E-03,12462620,12462620
816,TAGRcoin,1507388047,4,32021,-0.09,0,0,8.28E-04,38669634,38669634
816,SoonCoin,1507388346,5,31969,-0.34,-4.25,-10.45,2.57E-03,12462620,12462620
817,TAGRcoin,1507385647,4,32042,0.18,0,0,8.29E-04,38669634,38669634
817,TAGRcoin,1507385947,4,32040,0.1,0,0,8.29E-04,38669634,38669634
817,TAGRcoin,1507386247,4,32032,0.02,0,0,8.28E-04,38669634,38669634
817,BitCoal,1507386560,185,31984,3.88,25.27,5.53,7.11E-03,4500000,4500000
817,BitCoal,1507386860,185,32003,3.25,24.69,5.78,7.11E-03,4500000,4500000
817,BitCoal,1507387162,185,32037,2.37,24.16,6.11,7.12E-03,4500000,4500000
817,TAGRcoin,1507387447,4,32036,-0.02,0,0,8.28E-04,38669634,38669634
817,TAGRcoin,1507387761,4,32025,-0.08,0,0,8.28E-04,38669634,38669634
817,TAGRcoin,1507388047,4,32021,-0.09,0,0,8.28E-04,38669634,38669634
817,SoonCoin,1507388346,5,31969,-0.34,-4.25,-10.45,2.57E-03,12462620,12462620
817,TAGRcoin,1507388348,4,31957,-0.31,0,0,8.26E-04,38669634,38669634
818,BitCoal,1507385361,185,31998,4.81,28.03,4.88,7.11E-03,4500000,4500000
818,BitCoal,1507385662,185,31989,4.63,26.67,5,7.11E-03,4500000,4500000
818,BitCoal,1507385962,185,31987,4.61,26.01,5.21,7.11E-03,4500000,4500000
818,BitCoal,1507386260,185,31979,4.53,25.92,5.33,7.11E-03,4500000,4500000
818,Steps,1507386550,0,31673,0.03,-0.52,-13.71,1.70E-03,18625017,18625017
818,Steps,1507386848,0,31692,0.07,-0.46,-13.66,1.70E-03,18625017,18625017
818,Steps,1507387148,0,31725,0.15,-0.35,-13.57,1.70E-03,18625017,18625017
818,BitCoal,1507387462,185,31983,1.43,23.14,6.12,7.11E-03,4500000,4500000
818,BitCoal,1507387761,185,31972,1.4,22.6,6.23,7.10E-03,4500000,4500000
818,BitCoal,1507388061,185,31968,-0.1,21.93,6.44,7.10E-03,4500000,4500000
818,BitCoal,1507388361,185,31904,-0.31,21.05,6.41,7.09E-03,4500000,4500000
819,Steps,1507385348,0,31687,0.29,-0.52,-13.69,1.70E-03,18625017,18625017
819,Steps,1507385662,0,31678,0.12,-0.53,-13.7,1.70E-03,18625017,18625017
819,Steps,1507385949,0,31676,0.1,-0.53,-13.7,1.70E-03,18625017,18625017
819,Steps,1507386247,0,31668,0.02,-0.55,-13.72,1.70E-03,18625017,18625017
819,PopularCoin,1507386543,45,31276,1.61,-29.99,-32.38,9.27E-06,3372875244,3372875244
819,PopularCoin,1507386843,45,31272,1.57,-30,-32.32,9.27E-06,3372875244,3372875244
819,PopularCoin,1507387143,45,31289,1.62,-30.01,-32.28,9.28E-06,3372875244,3372875244
819,Steps,1507387448,0,31672,-0.02,-0.52,-13.71,1.70E-03,18625017,18625017
819,Steps,1507387748,0,31662,-0.08,-0.57,-13.74,1.70E-03,18625017,18625017
819,Steps,1507388050,0,31657,-0.11,-0.59,-13.76,1.70E-03,18625017,18625017
819,Steps,1507388351,0,31594,-0.32,-0.79,-13.94,1.70E-03,18625017,18625017
820,PopularCoin,1507385643,44,31247,1.5,-30.01,-32.53,9.26E-06,3372875244,3372875244
820,PopularCoin,1507385943,44,31112,1.08,-30.33,-32.76,9.22E-06,3372875244,3372875244
820,PopularCoin,1507386243,45,31259,1.57,-30.01,-32.45,9.27E-06,3372875244,3372875244
820,Hacker Gold,1507386553,1,30910,0.03,1.79,-59.13,1.92E-03,16110893,16110893
820,Hacker Gold,1507386854,1,30929,0.08,1.86,-59.14,1.92E-03,16110893,16110893
820,Hacker Gold,1507387154,1,30961,0.15,1.97,-59.12,1.92E-03,16110893,16110893
820,PopularCoin,1507387443,45,31319,1.71,-29.95,-32.18,9.29E-06,3372875244,3372875244
820,PopularCoin,1507387743,45,31299,1.55,-30.01,-32.16,9.28E-06,3372875244,3372875244
820,PopularCoin,1507388043,45,31249,1.22,-30.12,-32.27,9.26E-06,3372875244,3372875244
820,PopularCoin,1507388344,45,31390,1.37,-29.83,-31.92,9.31E-06,3372875244,3372875244
821,Hacker Gold,1507385354,1,30924,0.32,1.8,-58.99,1.92E-03,16110893,16110893
821,Hacker Gold,1507385654,1,30915,0.19,1.77,-59.03,1.92E-03,16110893,16110893
821,Hacker Gold,1507385954,1,30913,0.1,1.77,-59.09,1.92E-03,16110893,16110893
821,Hacker Gold,1507386253,1,30905,0.02,1.76,-59.11,1.92E-03,16110893,16110893
821,Photon,1507386542,4,30442,0.12,-25.92,-33.12,1.55E-06,19615730997,19615730997
821,Photon,1507386842,4,30435,0.1,-25.92,-33.03,1.55E-06,19615730997,19615730997
821,Photon,1507387143,4,30469,0.21,-25.84,-32.74,1.55E-06,19615894837,19615894837
821,Hacker Gold,1507387454,1,30910,-0.02,1.79,-59.23,1.92E-03,16110893,16110893
821,Hacker Gold,1507387754,1,30899,-0.08,1.75,-59.27,1.92E-03,16110893,16110893
821,Hacker Gold,1507388055,1,30895,-0.11,1.73,-59.31,1.92E-03,16110893,16110893
821,Hacker Gold,1507388355,1,30833,-0.31,1.51,-59.42,1.91E-03,16110893,16110893
822,Photon,1507385642,4,30433,0.09,-25.94,-33.45,1.55E-06,19615567157,19615567157
822,Photon,1507385942,4,30434,0.09,-25.94,-33.35,1.55E-06,19615730997,19615730997
