close,high,low,open,vol,utc
13741.41,13855.43,13441.45,13444.44,4364.83,12/25/17 11:00
13875.51,13967.61,13730.52,13741.41,3341.21,12/25/17 12:00
13800.91,13902.66,13653.59,13872.99,4235.76,12/25/17 13:00
14008.62,14135.38,13785.55,13801.35,4008.53,12/25/17 14:00
14004.04,14051.31,13929.64,14008.62,2145.55,12/25/17 15:00
13677.46,14028.01,13647.34,14004.04,4943.53,12/25/17 16:00
13726.3,13807.48,13564.74,13677.46,3553.96,12/25/17 17:00
13719.42,13779.88,13577.13,13726.3,2586.57,12/25/17 18:00
13833.49,13935.47,13717.04,13717.04,3888.09,12/25/17 19:00
13895.82,14034.19,13816.68,13830.19,3097.35,12/25/17 20:00
13833.78,13907.25,13748.49,13895.82,2361.9,12/25/17 21:00
13883.48,13991.2,13815.29,13833.78,2101.5,12/25/17 22:00
14529.8,14578.02,13873.89,13883.48,7539.8,12/25/17 23:00
14889.31,14911.95,14437.39,14529.96,11133.45,12/26/17 0:00
15057.44,15447.89,14879.69,14889.31,12975.24,12/26/17 1:00
15354.72,15394.38,14995.92,15061.2,7096.35,12/26/17 2:00
15245.48,15354.72,15023.45,15352.95,5010.7,12/26/17 3:00
14918,15327.86,14917.54,15245.48,3908.28,12/26/17 4:00
15233.85,15284.51,14880.93,14918,4780.75,12/26/17 5:00
15115.42,15320.47,15085.61,15233.12,3632.28,12/26/17 6:00
14920.69,15159.72,14845.37,15115.42,4978.88,12/26/17 7:00
15131.34,15158.64,14765.71,14920.13,6025.86,12/26/17 8:00
15208.83,15336.47,15125.84,15131.34,5455.94,12/26/17 9:00
15794.11,15795.21,15203.2,15205.09,10086.15,12/26/17 10:00
15746.46,15829.63,15577.45,15794.11,7270.43,12/26/17 11:00
16014.12,16047.62,15721.83,15746.46,9652.48,12/26/17 12:00
15708.21,16016.53,15496.92,16014.12,7358.27,12/26/17 13:00
15669.73,15794.58,15582.65,15708.35,4275.26,12/26/17 14:00
15871.41,15904.32,15664.37,15669.73,4204.48,12/26/17 15:00
15802.87,16094.67,15717.5,15871.41,7785.72,12/26/17 16:00
15906.54,15974.12,15738.56,15803.3,4150.56,12/26/17 17:00
15745.58,16000,15650.65,15906.65,4369.02,12/26/17 18:00
15756.56,15817.31,15597.82,15745.58,3885.46,12/26/17 19:00
15730.12,15785.19,15603.6,15757.02,3684.78,12/26/17 20:00
15918.79,16005.49,15724.16,15730.01,4120.84,12/26/17 21:00
15837.96,15925.07,15755.12,15919.26,2684.72,12/26/17 22:00
15874.74,15880.74,15756.02,15837.5,2526.79,12/26/17 23:00
16381.97,16471.52,15874.67,15874.67,8990.75,12/27/17 0:00
16416.71,16417.54,16263.71,16383.32,3745.55,12/27/17 1:00
16414.07,16514.59,16380.92,16416.56,4560.05,12/27/17 2:00
16227.12,16458.08,16077.78,16414.07,5524.63,12/27/17 3:00
16099.99,16273.57,16092.41,16227.12,3771.47,12/27/17 4:00
15858.26,16231.8,15768.46,16094.98,6508.29,12/27/17 5:00
15640.47,15965.25,15487.85,15861.6,7104.1,12/27/17 6:00
15712.13,15784.97,15589.04,15640.4,3761.1,12/27/17 7:00
15946.71,16011.71,15712.01,15713.65,3290.2,12/27/17 8:00
15825.95,15948.29,15606.97,15946.52,4130.26,12/27/17 9:00
15301.63,15848.27,15226.39,15825.54,7642.71,12/27/17 10:00
15327.44,15394.94,15102.72,15300.25,8028.79,12/27/17 11:00
14781.48,15426.68,14713.43,15327.44,11380.83,12/27/17 12:00
14942.78,15014.5,14534.66,14781.89,11538.69,12/27/17 13:00
15036.05,15183.51,14821.21,14943.19,7580.95,12/27/17 14:00
14866.97,15276.39,14798.26,15035.26,5994,12/27/17 15:00
14779.31,15003.92,14642.09,14866.56,7212.43,12/27/17 16:00
15219.56,15285.85,14736.2,14783.69,6128.54,12/27/17 17:00
15317.2,15490.32,15174.57,15219.56,5463.38,12/27/17 18:00
15416.64,15506.72,15250.34,15317.2,3331.86,12/27/17 19:00
15205.32,15470.37,15094.5,15416.34,4206.83,12/27/17 20:00
15456.42,15456.85,15174.95,15205.32,3051.69,12/27/17 21:00
14278.19,15505.51,14067.02,15456.42,14610.2,12/27/17 22:00
14361.31,14615.64,13892.48,14277.21,17546.11,12/27/17 23:00
14387.26,14681.83,14106.12,14368.34,9748.81,12/28/17 0:00
13766.24,14458.32,13704,14387.26,13582.17,12/28/17 1:00
13868.98,14095.84,13734.72,13766.66,8889.26,12/28/17 2:00
14147.01,14278.99,13868.98,13868.98,6510.88,12/28/17 3:00
14213.5,14253.92,13954.2,14147.36,4645.04,12/28/17 4:00
14264.61,14448.06,14171.93,14213.5,3766.49,12/28/17 5:00
13531.84,14354.07,13529.08,14267.88,6850.58,12/28/17 6:00
13888.5,13896.96,13476.1,13523.28,8643.75,12/28/17 7:00
14045.47,14124.47,13737.48,13888.5,4832.25,12/28/17 8:00
14127.84,14240.17,14014.98,14045.91,4885.39,12/28/17 9:00
14259.75,14280.29,13830.16,14124.95,6039.82,12/28/17 10:00
14213.07,14491.01,14201.66,14259.77,6440.22,12/28/17 11:00
13955.37,14312.57,13912.33,14213.07,7138.29,12/28/17 12:00
14114.33,14156.77,13820.69,13953.37,6613.21,12/28/17 13:00
13514.71,14116.37,13466.07,14114.77,8543.4,12/28/17 14:00
13894.52,13923.64,13511.95,13514.71,6341.94,12/28/17 15:00
13879.65,14095.12,13853.65,13896.68,4330.73,12/28/17 16:00
13926.1,14009.44,13731.81,13879.65,4966.33,12/28/17 17:00
14037.38,14198.16,13903.29,13926.1,4359.58,12/28/17 18:00
14398.7,14406.39,14025.27,14037.38,3824.42,12/28/17 19:00
14307.54,14448.24,14259.38,14398.45,4206.95,12/28/17 20:00
14350.76,14367.37,14168.84,14307.54,3996.3,12/28/17 21:00
14948.42,15005.62,14350.32,14350.32,8919.51,12/28/17 22:00
14872.17,14951.72,14802.69,14949.65,4128.55,12/28/17 23:00
14811.03,15034.94,14805.24,14872.17,4179.02,12/29/17 0:00
14931.72,15001.7,14774.83,14811.16,3402.15,12/29/17 1:00
14904.72,15109.81,14898.43,14931.72,3739.01,12/29/17 2:00
14583.51,14923.41,14522.4,14904.72,5686.6,12/29/17 3:00
14541.71,14713.2,14429.04,14583.51,4675.01,12/29/17 4:00
14231.62,14574.36,14207.83,14541.71,5379.4,12/29/17 5:00
13958.68,14413.7,13955.25,14225.71,7983.6,12/29/17 6:00
14326.49,14340.54,13951.08,13958.68,5393.26,12/29/17 7:00
14199.03,14374.67,14042.42,14326.49,5441.91,12/29/17 8:00
14264.51,14292.22,14011.8,14199.03,4990.02,12/29/17 9:00
14459.82,14479.61,14266.7,14267.6,4929.98,12/29/17 10:00
14519.81,14581.86,14275.42,14462.34,5798.16,12/29/17 11:00
14681.17,14842.34,14487.41,14519.81,5911.72,12/29/17 12:00
14596.06,14804.44,14566.6,14680.71,4071.75,12/29/17 13:00
14524.41,14614.79,14493.65,14596.06,3988.62,12/29/17 14:00
14651.47,14665.79,14451.95,14524.41,3770.69,12/29/17 15:00
14352.49,14665.49,14339.09,14652.36,5255.13,12/29/17 16:00
14278.94,14459.98,14217.13,14358.59,5380.55,12/29/17 17:00
14469.95,14469.95,14234.92,14278.94,3568.18,12/29/17 18:00
14392.57,14627.41,14389.54,14469.56,4080.19,12/29/17 19:00
14305.94,14461.46,14107.22,14392.14,6568.96,12/29/17 20:00
13766.25,14354.3,13685.28,14305.94,8805.5,12/29/17 21:00
13454.15,13775.82,13178.95,13763.81,18575.44,12/29/17 22:00
13497.33,13597.86,13247.9,13451.32,8548.92,12/29/17 23:00
13045.95,13542.38,13043.39,13496.47,8278.7,12/30/17 0:00
13459.11,13466.01,13037.59,13045.52,5127.36,12/30/17 1:00
13443.16,13562.34,13378.21,13463.57,4870.06,12/30/17 2:00
13656.41,13682.79,13424.52,13443.16,5137.53,12/30/17 3:00
13470.22,13664.03,13459.85,13657.55,4137.59,12/30/17 4:00
13411.3,13473.33,13274.75,13469.58,4573.74,12/30/17 5:00
13197.89,13440.07,13142.11,13412.14,6602.81,12/30/17 6:00
13402.06,13440.69,13128.89,13193.71,3516.86,12/30/17 7:00
12786.18,13408.96,12709.71,13401.36,9645.61,12/30/17 8:00
12627.85,12790.82,12198.62,12783.86,14797.52,12/30/17 9:00
12587.63,12845.37,12308.15,12624.06,11805.31,12/30/17 10:00
12528.97,12675.65,12421.57,12587.63,7332.04,12/30/17 11:00
12110.83,12531.25,11962.09,12528.97,11376.64,12/30/17 12:00
12788.79,12806.15,12102.39,12112.68,10418.26,12/30/17 13:00
12691.52,12793.9,12433.32,12788.79,7583.94,12/30/17 14:00
13145.39,13157.37,12689.61,12689.61,8190.25,12/30/17 15:00
12899.67,13146.29,12734.59,13145.39,5286.11,12/30/17 16:00
12883.92,12934.03,12728.51,12897.81,3362.88,12/30/17 17:00
12848.48,12986.83,12816.37,12883.92,3253.1,12/30/17 18:00
12531.52,12896.52,12524.94,12848.48,4270.91,12/30/17 19:00
13001.17,13012.62,12359.43,12532.38,6510.13,12/30/17 20:00
12993.11,13153.47,12908.24,13001.17,5602.64,12/30/17 21:00
13285.22,13292.29,12913.24,12995.46,5434.29,12/30/17 22:00
13040.84,13431.15,13025.7,13285.38,5808.22,12/30/17 23:00
12974.56,13060.37,12886.21,13043.32,3733.13,12/31/17 0:00
12784.86,13116.05,12784.86,12972.52,2989.99,12/31/17 1:00
12660.67,12939.55,12629.34,12785.4,3607.95,12/31/17 2:00
12965.88,12969.49,12649.02,12660.22,2683.81,12/31/17 3:00
12666.3,13033.24,12638.32,12967.26,3659.42,12/31/17 4:00
12609.43,12741.12,12532.38,12665.56,3776.44,12/31/17 5:00
12919.44,12921.87,12586.18,12608,3346.63,12/31/17 6:00
13079.15,13129.49,12921.7,12922.71,3829.7,12/31/17 7:00
13081.49,13355.01,12972.57,13088.98,6194.11,12/31/17 8:00
13124.25,13203.14,12995.13,13084.16,4234.26,12/31/17 9:00
13373.36,13445.23,13119.04,13124.25,6366.98,12/31/17 10:00
13334.91,13408.25,13194.06,13373.51,4667.09,12/31/17 11:00
14007.67,14136.56,13334.62,13334.62,14764.17,12/31/17 12:00
13943.12,14021.9,13759.61,14007.67,5507.77,12/31/17 13:00
13839.03,13996.42,13792.88,13943.12,3111.88,12/31/17 14:00
13927.77,13998.13,13837.44,13839.03,2550.78,12/31/17 15:00
14126.4,14241.82,13924.12,13927.77,4870.32,12/31/17 16:00
14001.81,14133.46,13975.73,14126.4,2864.49,12/31/17 17:00
13919.69,14064.42,13852.95,14001.81,2516.67,12/31/17 18:00
13850.4,13967.87,13817.92,13919.69,2639.84,12/31/17 19:00
13642.93,13857.01,13598.91,13850.49,3936.05,12/31/17 20:00
13352.04,13690.14,13330.07,13642.93,3900.16,12/31/17 21:00
13408.7,13488.9,13318.52,13352.04,3028.41,12/31/17 22:00
13458.77,13647.63,13383.99,13408.7,3246.38,12/31/17 23:00
13631.46,13633.43,13364.42,13458.77,2931.72,1/1/18 0:00
13562.02,13637.47,13523.24,13633.88,2076.65,1/1/18 1:00
13850.58,13871.4,13479,13562.02,3415.37,1/1/18 2:00
13669.33,13921.53,13666.36,13848.13,2518.42,1/1/18 3:00
13493.98,13759.8,13467.26,13668.93,2959.99,1/1/18 4:00
13638.75,13663.63,13487.69,13493.98,1971.74,1/1/18 5:00
13595.59,13638.75,13520,13638.75,1352.22,1/1/18 6:00
13294.37,13595.59,13160.06,13595.59,5043.31,1/1/18 7:00
13229.17,13343.82,13196.41,13294.42,2683.49,1/1/18 8:00
13079.05,13250.89,13010.19,13229.17,4787.08,1/1/18 9:00
13258.71,13260.61,12877.67,13080.14,5714.49,1/1/18 10:00
13281.49,13362.13,13177.13,13258.71,3519.08,1/1/18 11:00
13078.93,13288.8,13055.88,13281.49,3163.67,1/1/18 12:00
13097.3,13233.62,13079.39,13079.59,2139.56,1/1/18 13:00
13182.7,13316.56,13065.67,13097.3,2929.13,1/1/18 14:00
13321.16,13324.04,13128.06,13182.7,2587.21,1/1/18 15:00
13464.52,13524.87,13314.01,13316.85,4225.21,1/1/18 16:00
13573.19,13710.65,13451.97,13464.52,4428.51,1/1/18 17:00
13532.98,13672.35,13526.42,13573.19,2711.83,1/1/18 18:00
13444.88,13532.98,13405.41,13532.98,3176.66,1/1/18 19:00
13847.31,13934.7,13441.62,13444.88,6041.6,1/1/18 20:00
13668.27,13875.84,13667.48,13847.72,4439.94,1/1/18 21:00
13573.48,13698.11,13472.76,13671.1,6108.07,1/1/18 22:00
13354.18,13575.23,13289.11,13573.66,4863.58,1/1/18 23:00
13126.32,13406.86,12934.16,13354.18,6502.12,1/2/18 0:00
13162.39,13213.56,13113.39,13121.84,3663.51,1/2/18 1:00
13342.11,13380.65,13101.72,13162.34,2639.68,1/2/18 2:00
13413.43,13414.77,13246.95,13342.11,2100.24,1/2/18 3:00
13443.05,13515,13405.53,13413.43,2785.73,1/2/18 4:00
13561.37,13600.6,13438.84,13443.05,3527.23,1/2/18 5:00
13690.81,13715.86,13554.82,13561.37,3053.97,1/2/18 6:00
13595.97,13694.71,13509.31,13690.81,2388.46,1/2/18 7:00
13625.4,13672.14,13574.51,13595.97,2644.26,1/2/18 8:00
13976.16,13998.71,13619.87,13624.42,6635.42,1/2/18 9:00
13837.4,13988.41,13792.16,13971.3,4376.15,1/2/18 10:00
13753.62,13876.82,13642.54,13837.4,4167.49,1/2/18 11:00
13701.12,13914.07,13700.72,13754.43,4148.05,1/2/18 12:00
13899.27,13921.71,13700.79,13701.12,5379.1,1/2/18 13:00
14616.61,14789.64,13897.45,13897.71,18856.03,1/2/18 14:00
14843.99,15306.13,14602.83,14616.61,17704.12,1/2/18 15:00
14859.02,15243.07,14846.33,14846.33,9793.59,1/2/18 16:00
14812.22,15019.75,14731.25,14859.02,5610.72,1/2/18 17:00
14845.68,15046.91,14812.22,14812.22,5128.26,1/2/18 18:00
14754.13,14915.61,14681.29,14845.26,5175.79,1/2/18 19:00
14844.24,14974.08,14735.08,14754.09,4389.08,1/2/18 20:00
14869.16,14893.95,14771.28,14844.24,3348.57,1/2/18 21:00
15069.29,15111.3,14794.47,14869.16,5331.38,1/2/18 22:00
14894.76,15254.69,14869.33,15069.29,5610.95,1/2/18 23:00
15117.03,15189.14,14887.76,14891.64,3646.24,1/3/18 0:00
15104.72,15176.39,15048.18,15116.63,2701.65,1/3/18 1:00
15400.78,15412.33,15067.6,15112.63,4622.55,1/3/18 2:00
15307.61,15435.01,15269.69,15402.05,3970.48,1/3/18 3:00
15134.56,15315.81,15113.2,15307.49,4008.28,1/3/18 4:00
14851.03,15161.56,14836.57,15134.97,5631.98,1/3/18 5:00
14719.76,14918.1,14579.71,14852.33,6225.08,1/3/18 6:00
14888.31,14897.95,14704.82,14717.85,3583.56,1/3/18 7:00
14636.5,14912.21,14594.9,14888.31,3248.61,1/3/18 8:00
14950.71,14981.58,14620.19,14637.33,3380.47,1/3/18 9:00
14902.62,15079.56,14896.12,14950.63,5098.5,1/3/18 10:00
15101.47,15102.33,14902.62,14902.62,4182.04,1/3/18 11:00
15127.79,15234.18,15079.24,15101.27,4791.69,1/3/18 12:00
14915.21,15131.35,14902.25,15127.79,4573.28,1/3/18 13:00
14795.44,14944.02,14790.93,14915.21,5514.5,1/3/18 14:00
14771.41,14917,14771.4,14795.44,4818.06,1/3/18 15:00
14995.85,15005.26,14753.89,14770.48,4711.65,1/3/18 16:00
15061.61,15077.7,14931.06,14996.24,4362.43,1/3/18 17:00
14872.05,15065.62,14872.05,15061.61,3622.65,1/3/18 18:00
15156.62,15157.26,14865.58,14872.11,5172.12,1/3/18 19:00
15120.13,15176.62,15041.39,15156.49,5177.1,1/3/18 20:00
15357.39,15364.45,14993.3,15120.13,8459.66,1/3/18 21:00
15248.3,15408.66,15219.14,15357.39,5757.97,1/3/18 22:00
15110.35,15262.41,15109.56,15248.3,3761.5,1/3/18 23:00
14947.89,15107.04,14888.62,15106.22,4527.34,1/4/18 0:00
14919.69,14987.04,14876.79,14947.89,2475.64,1/4/18 1:00
14921.49,15079.23,14904.44,14919.69,4075.93,1/4/18 2:00
14846.98,14932.81,14822.02,14920.8,3545.27,1/4/18 3:00
14363.85,14885.01,14359.89,14846.98,7746.87,1/4/18 4:00
14463.15,14496.47,14244.67,14359.26,3506.54,1/4/18 5:00
14467.41,14632.57,14455.41,14464.95,4086.51,1/4/18 6:00
14571.32,14582.44,14320.05,14467.41,4146.64,1/4/18 7:00
14419.24,14601.17,14265.11,14571.32,5993.72,1/4/18 8:00
14585.73,14636.21,14411.28,14419.24,4466.49,1/4/18 9:00
14623.89,14692.01,14519.53,14586.1,4793.24,1/4/18 10:00
14547.96,14670.67,14513.16,14625.57,6037.56,1/4/18 11:00
14462.76,14545.42,14460.42,14541.79,1080.52,1/4/18 12:00
14462.76,14462.76,14462.76,14462.76,0.1471,1/4/18 13:00
14808.66,14930.08,14462.76,14462.76,5032.48,1/4/18 14:00
14997.3,15039.2,14781.07,14808.51,7054.44,1/4/18 15:00
14879.51,15098.31,14864.92,14998.53,7322.48,1/4/18 16:00
14935.52,15046.18,14853.64,14879.51,4338.17,1/4/18 17:00
15059.3,15092.96,14857.06,14935.13,3507.43,1/4/18 18:00
15180.08,15201.71,14996.43,15058.93,4075.18,1/4/18 19:00
15049,15195.08,14967.56,15180.08,3247.57,1/4/18 20:00
15078.37,15109,15033.05,15054.66,3053.2,1/4/18 21:00
15120.2,15208.23,15072.69,15078.51,4676.71,1/4/18 22:00
14969.81,15133.77,14957.61,15120.2,3617.6,1/4/18 23:00
14958.67,15041.02,14832.36,14969.81,4311.55,1/5/18 0:00
15060.57,15074.55,14888.08,14958.67,3540.43,1/5/18 1:00
14983.22,15068.41,14953.4,15060.78,3158.77,1/5/18 2:00
14962.13,14984.33,14876.8,14983.22,2824.69,1/5/18 3:00
15491.71,15495.4,14955.82,14962.13,6551.59,1/5/18 4:00
15880.14,16051.58,15490.63,15492.7,16467.64,1/5/18 5:00
16073.04,16207.52,15855.56,15880.14,8549.74,1/5/18 6:00
16090.66,16158.84,15887.91,16070.41,6364.84,1/5/18 7:00
15900.58,16103.61,15791.53,16089.53,4374.7,1/5/18 8:00
16034.74,16069.15,15884.36,15899.14,4121.34,1/5/18 9:00
16073.58,16131.5,15893.5,16034.47,4579.18,1/5/18 10:00
16064.74,16087.58,15969.23,16073.74,4268.09,1/5/18 11:00
16319.03,16401.43,16062.86,16065.7,8532.88,1/5/18 12:00
16415.35,16619.03,16281.35,16319.03,11402.88,1/5/18 13:00
16431.48,16571.75,16358.58,16415.35,5800.09,1/5/18 14:00
16470.6,16518.71,16242.69,16431.48,5404.63,1/5/18 15:00
16611.22,16611.22,16346.37,16471.77,5336.7,1/5/18 16:00
16787.12,16937.97,16608.09,16610.67,8415.68,1/5/18 17:00
16989.88,17037.15,16753.12,16784.75,6071.17,1/5/18 18:00
16954.78,17126.95,16869.94,16989.88,7289.33,1/5/18 19:00
16933.94,16956.01,16672.11,16954.76,5969.4,1/5/18 20:00
17046.48,17055.06,16903.7,16934.09,4057.56,1/5/18 21:00
16601.05,17093.73,16600.18,17048.77,4681.93,1/5/18 22:00
16596.21,16792.48,16563.02,16601.15,3330.78,1/5/18 23:00
16591.98,16679.85,16451.6,16592.08,4457.82,1/6/18 0:00
16670.17,16736.7,16473.61,16585.85,3560.1,1/6/18 1:00
16611.74,16703.01,16595.34,16669.4,2455.08,1/6/18 2:00
16535.21,16615.18,16411,16611.74,3329.24,1/6/18 3:00
16456.48,16615.68,16440.18,16535.7,2531.66,1/6/18 4:00
16402.74,16563.27,16376.62,16456.89,3268.04,1/6/18 5:00
16723,16727.34,16393.26,16402.74,2961.22,1/6/18 6:00
16558.23,16737.9,16539.65,16723,2922.57,1/6/18 7:00
16332.99,16602.53,16311.11,16558.23,3198.93,1/6/18 8:00
16313.14,16424.54,16286.57,16335.26,3564.37,1/6/18 9:00
16512.58,16554.72,16305.93,16313.14,2914.37,1/6/18 10:00
16631.51,16686.87,16483.06,16514.47,2939.1,1/6/18 11:00
16906.87,16972.68,16587.9,16631.51,4196.55,1/6/18 12:00
16925.66,16940.54,16798.27,16908.42,2965.01,1/6/18 13:00
16820.37,17015.35,16750.71,16924,3885.71,1/6/18 14:00
16763.09,16869.44,16710.45,16820.37,2201.22,1/6/18 15:00
16890.52,16916.82,16739.17,16763.09,2137.42,1/6/18 16:00
16875.1,16906.8,16788.42,16890.88,2167.85,1/6/18 17:00
17105.36,17252.85,16874.73,16875.72,7431.9,1/6/18 18:00
17172.3,17214.31,17098.64,17106.69,2801.96,1/6/18 19:00
17030.32,17184.81,16996.68,17174.5,3848.37,1/6/18 20:00
17036.17,17064.95,16906.35,17029.57,3297.61,1/6/18 21:00
16833.51,17038.15,16824.3,17035.79,3006.92,1/6/18 22:00
16764.86,16854.83,16676.31,16833.51,3019.46,1/6/18 23:00
16649.61,16796.79,16575.75,16764.86,3332.9,1/7/18 0:00
16634.11,16827.5,16631.19,16651.13,3192.63,1/7/18 1:00
16468.49,16679.15,16454.22,16634.8,3453.63,1/7/18 2:00
16777.03,16782.49,16461.94,16468.41,2660.69,1/7/18 3:00
16809.82,16915.68,16764.84,16777.03,2190.33,1/7/18 4:00
16692.8,16842.61,16678.11,16809.82,1894.43,1/7/18 5:00
16772.44,16798.48,16679.16,16693.3,2016.64,1/7/18 6:00
16672.87,16821.25,16672.34,16773.71,2062.63,1/7/18 7:00
16525.68,16681.11,16508.39,16672.87,3246.47,1/7/18 8:00
16475.46,16568.7,16408.06,16525.68,3828.43,1/7/18 9:00
16604.51,16635.17,16447.56,16476.11,2139.52,1/7/18 10:00
16518.05,16621.08,16507.57,16604.37,1925.88,1/7/18 11:00
16175.36,16524.27,16124.93,16518.05,6591.54,1/7/18 12:00
15931.22,16272.5,15804.54,16175.76,7364.84,1/7/18 13:00
16130.15,16153.06,15791.13,15920.23,6360.4,1/7/18 14:00
16160.54,16250.04,16117.78,16130.67,3079.79,1/7/18 15:00
16204.15,16208.42,16020.17,16161.18,2653.17,1/7/18 16:00
16242.59,16348.17,16198.02,16201.6,2553.31,1/7/18 17:00
16461.75,16509.87,16222.93,16242.59,2767.35,1/7/18 18:00
16228.16,16464.21,16207.19,16464.07,2519.83,1/7/18 19:00
15996.08,16302.92,15995.49,16228.26,4134.68,1/7/18 20:00
15942.23,16040.03,15783.6,15994.93,5345.89,1/7/18 21:00
15973.37,16114.84,15843.75,15942.46,4632.37,1/7/18 22:00
15670.45,15975.81,15583.31,15973.37,6208.25,1/7/18 23:00
15710.68,15855.4,15612.64,15670.06,3389.83,1/8/18 0:00
15898.13,15972.63,15587.42,15712.06,4250.44,1/8/18 1:00
15857.27,15949.42,15800.6,15898.13,2499.36,1/8/18 2:00
15923.83,15976.99,15853.13,15856.74,2757.27,1/8/18 3:00
15513.93,15930.05,15424.01,15923.83,4445.58,1/8/18 4:00
15223.55,15618.51,15213.09,15513.93,7411.46,1/8/18 5:00
15374.82,15418.02,15194.36,15220.43,4833.6,1/8/18 6:00
15528.13,15530.95,15373.53,15374.07,3111.97,1/8/18 7:00
15429.92,15568.94,15322.62,15527.98,3186.3,1/8/18 8:00
14880.51,15498.81,14693.11,15429.92,12225.76,1/8/18 9:00
14435.19,14899.7,14368.19,14880.51,13968.57,1/8/18 10:00
14507.63,14774.25,13902.31,14435.4,11775.57,1/8/18 11:00
14882.15,14981.38,14500.57,14509.47,8971.38,1/8/18 12:00
14844.3,14934.45,14527.15,14882.15,6929.72,1/8/18 13:00
14972.33,15135.15,14768.69,14844.3,6125.57,1/8/18 14:00
15140.5,15166.52,14967.6,14972.33,4764.49,1/8/18 15:00
14984.2,15182.69,14646.73,15140.07,6882.57,1/8/18 16:00
14936.83,15042.95,14907.47,14984.02,3291.61,1/8/18 17:00
14681.48,14949.69,14643.22,14936.83,6085.09,1/8/18 18:00
14976.17,15005.67,14550.19,14677.73,5227.27,1/8/18 19:00
15237.69,15245.66,14929.89,14976.17,3822.19,1/8/18 20:00
15283.91,15324.71,15051.3,15235.18,4428.19,1/8/18 21:00
15264.6,15303.46,15205.9,15286.03,3166.78,1/8/18 22:00
15276.6,15376.21,15240.14,15264.55,3538.68,1/8/18 23:00
15377.39,15390.28,15267.44,15276.6,2188.81,1/9/18 0:00
15060.98,15381.45,14927.47,15377.39,5544.9,1/9/18 1:00
14997.3,15126.41,14836.52,15060.87,4205.52,1/9/18 2:00
15174.49,15227.51,14974.73,14990.45,2473.1,1/9/18 3:00
15202.05,15307.67,15143.05,15174.73,2676.36,1/9/18 4:00
14903.9,15203.35,14902.38,15202.05,3448.49,1/9/18 5:00
14640.84,14916.05,14488.77,14904.03,6841.32,1/9/18 6:00
14828.42,14862.75,14604.28,14644.99,2094.14,1/9/18 7:00
14784.8,14905.32,14598.06,14821.33,1862.05,1/9/18 8:00
14228.39,14790.48,14221.55,14784.8,5462.09,1/9/18 9:00
14579.55,14606.43,14227.93,14228.39,6932.26,1/9/18 10:00
14719.81,14775.05,14579.08,14579.08,6102.23,1/9/18 11:00
14987.98,14999.14,14646.19,14719.38,4308.23,1/9/18 12:00
14985.89,14993.77,14836.67,14988.03,3758.54,1/9/18 13:00
14828.05,15034.39,14821.61,14984.42,3578.73,1/9/18 14:00
14766.7,14866.02,14740,14826.3,3959.27,1/9/18 15:00
14787.79,14832.76,14670.74,14766.7,3370.87,1/9/18 16:00
14560.19,14816.2,14555.39,14788.27,3503.31,1/9/18 17:00
14453.24,14628.68,14383.11,14560.19,4756.74,1/9/18 18:00
14468.5,14477.18,14249.54,14452.83,7708.95,1/9/18 19:00
14120.44,14517.98,13964.87,14468.09,9350.97,1/9/18 20:00
14192.79,14342.05,14097.24,14120.01,5371.42,1/9/18 21:00
14311.66,14327.54,14180.02,14192.79,3359.98,1/9/18 22:00
14146.16,14382.6,14130.52,14312.08,4648.52,1/9/18 23:00
14377.76,14408.32,14090.48,14147.44,5123.34,1/10/18 0:00
14204.56,14373.16,14101.67,14373.16,4858.93,1/10/18 1:00
14288.08,14348.43,14151.12,14206.9,3752.23,1/10/18 2:00
14139.68,14301.95,14086.66,14288.08,4568.26,1/10/18 3:00
13487.9,14141.17,13450.54,14139.68,14422.58,1/10/18 4:00
13799.23,13886.53,13463.26,13487.73,7695.28,1/10/18 5:00
13848.66,13926.57,13737.53,13799.22,4497.61,1/10/18 6:00
14055.14,14104.18,13797.43,13848.51,5250.94,1/10/18 7:00
13913.57,14093.43,13911.93,14055.53,4374.66,1/10/18 8:00
13890.32,14095.97,13870.91,13913.57,5226.39,1/10/18 9:00
13774.17,13923.26,13614.12,13889.93,5597.73,1/10/18 10:00
14418.4,14513.67,13769.16,13774.17,14234.3,1/10/18 11:00
14493.96,14665.06,14418.4,14418.4,9439.38,1/10/18 12:00
14581.02,14590.04,14345.5,14493.96,4471.5,1/10/18 13:00
14541.3,14712.07,14453.04,14581.02,4808.07,1/10/18 14:00
14383.87,14565.11,14299.81,14540.46,4141.72,1/10/18 15:00
14487.52,14535.27,14285.88,14383.87,2959.56,1/10/18 16:00
14523.93,14638.26,14448.24,14487.52,3606.14,1/10/18 17:00
14521.51,14547.63,14314.35,14525.18,4642.96,1/10/18 18:00
14919.49,14919.49,14480.21,14522.36,5902.35,1/10/18 19:00
14679.84,14979.96,14637.3,14920.36,5637.34,1/10/18 20:00
14520.1,14741.01,14489.05,14679.84,3737.09,1/10/18 21:00
14281.42,14585.94,14229.09,14520.1,4131.55,1/10/18 22:00
13308.18,14296.37,13139.35,14281.01,18578.15,1/10/18 23:00
13333.79,13617.78,12825.95,13308.18,24013.03,1/11/18 0:00
13158.02,13675.32,13095.46,13337.63,12666.81,1/11/18 1:00
13380,13583.48,13154.37,13154.37,6950.64,1/11/18 2:00
