volbtc_lag1,rsi_lag1,signal
1917.98614,59.590249,0
1698.14607,61.09151079,0
1922.014173,55.77457061,0
949.31753,55.41780368,0
904.2766138,51.44015774,0
1617.553586,51.92230717,0
1834.892275,53.92459813,0
1369.393522,51.86851609,0
2425.845337,46.4028088,0
2060.956502,38.17484358,1
1966.095124,38.04252156,1
4585.046397,40.37334131,0
3188.423188,43.89129553,0
2896.115647,53.44708381,0
1816.986194,56.04471939,0
963.0062222,54.5543342,0
957.2732983,58.5272342,0
2031.257793,55.95997996,0
1377.889633,55.0240535,0
